source,SeniorCollector,CollectionNumber,FamilyName,Genus,Species,Subspecific,Author,DeterminationBy,DeterminationYear,qualifier,Rank,CurrentDet,*Institutions,AlternateDet,*Accession Numbers,*Barcodes,year,Date Display,IsCultivated,InCentinelaRidge,Country,UpperName,LowerName,Locality,LatitudeDecimal,LongitudeDecimal,ElevationDisplay,*Coordinate Display,*GeographicKeywords,Description,*Ecological Condition
Testo-gbif,"Palacios Cuenca, Walter Armando",7431,Athyriaceae,Diplazium,rivalis,,,Testo-Good,,,SPECIES,Diplazium rivale (Baker) Diels,MO,,4484,,1991,19-Jun-91,,TRUE,Ecuador,Los Ríos,Quevedo,Cerro Centinela. Montañas de Ila. 10 km al este de Patricia Pilar. Bosque muy húmedo Tropical. Bosque primario.,-0.61666,-79.8,500 m,00°37'S 079°48'W,,Helecho terrestre.,
Testo-gbif,"Palacios Cuenca, Walter Armando",7441,Pteridaceae,Polytaenium,lanceolatum,,,Testo-Good,,,SPECIES,Polytaenium lineatum,"QCNE, MO",,4532,,1991,19-Jun-91,,TRUE,Ecuador,Los Ríos,Quevedo,Cerro Centinela. Montañas de Ila. 10 km al este de Patricia Pilar. Bosque muy húmedo Tropical. Bosque primario.,-0.61666,-79.8,500 m,00°37'S 079°48'W,,"Helecho epífito, a 1 m del suelo.",
Testo-gbif,"Rubio, Daniel",418,Polypodiaceae,Pleopeltis,polypodioides,,,Testo-Good,,,SPECIES,Pleopeltis hookeri A.R.Sm.,MO,,10449,,1990,3-Jun-90,,TRUE,Ecuador,Pichincha,,"Cerro Centinela, el Mirador. A 12 km al este de Patricia Pilar y Centro Científico Río Palenque. Bosque muy húmedo Tropical Vestigios de bosque primario.",-0.61666,-79.3,540 m,00°37'S 079°18'W,,Epífita a 2 m de altura. Soros ferrugíneos.,
Testo-gbif,"Tipaz, Galo A.",688,Lycopodiaceae,Phlegmariurus,linifolia,,,Testo-Good,,,SPECIES,Phlegmariurus linifolius (L.) B. Øllg.,MO,,5232,,1992,25-Feb-92,FALSE,TRUE,Ecuador,Los Ríos,Quevedo,"Alrededores del Cerro Centinela, 10 km al oeste [este] de Patricia Pilar, La Pirámide. Bosque secundario. Bosque muy húmedo Premontano.",-1.6658333,-79.3327778,650 m,"01°39'57""S 079°19'58""W",,Epífita colgante a 6 m del suelo. En bosque residual. Soros verdes.,
Testo-gbif,"Tipaz, Galo A.",690,Polypodiaceae,Pleopeltis,polypodioides,,,Testo-Good,,,SPECIES,Pleopeltis hookeri A.R.Sm.,MO,,4615571,MO-1870793,1992,25 febrero 1992,FALSE,TRUE,Ecuador,Los Ríos,Quevedo,"Alrededores del Cerro Centinela, 10 km al oeste [este] de Patricia Pilar, La Pirámide. Bosque secundario. Bosque muy húmedo Premontano.",-1.6658333,-79.3327778,650 m,"01°39'57""S 079°19'58""W",,Epífita a 4 m del suelo. En filo de potrero. Soros cafés.,
Testo-gbif,"Webster, Grady Linder",22918,Aspleniaceae,Asplenium,rutaceum,,,Testo-No image,,,SPECIES,Asplenium rutaceum (Willd.) Mett.,DAV,,,,1978,12-Jul-78,,TRUE,Ecuador,Pichincha,,Cloud forest along ridge near La Centinella at km 12 road from Patricia Pilar to Flor de Mayo.,-0.4983043,-79.166252,600 m.,,,,
Testo-gbif,"Webster, Grady Linder",22919,Aspleniaceae,Asplenium,hallii,,,Testo-No image,,,SPECIES,Asplenium hallii Hook.,DAV,,,,1978,12-Jul-78,,TRUE,Ecuador,Pichincha,,Cloud forest along ridge near La Centinella at km 12 road from Patricia Pilar to Flor de Mayo.,NA,NA,600 m.,,,,
Testo-gbif,"Wiersema, John H.",2001,Lycopodiaceae,Palhinhaea,cernua,,,Testo-Good,,,SPECIES,Palhinhaea cernua (L.) Vasc. & Franco,"USF, NO, UNA, BRIT, VDB",,151168,,1980,28-Jul-80,,TRUE,Ecuador,Los Ríos Prov.,,"Centinela Ridge area, 12.5 km E of Patricia Pilar.",-2.23333,-80.55,1400 ft,,,,
Testo-pteridoportal,"Dodson, Calaway Homer",13649,Polypodiaceae,Pleopeltis,percussa,,,Testo-Good,,,Species,Microgramma percussa (Cav.) de la Sota,F,,C0655047F,,1983,4-Feb-83,,TRUE,Ecuador,Los Ríos,,"El Centinela at crest of Montanas de lla on road from Patricia Pilar to 24 de Mayo, Km 12",NA,NA,,,,,
Testo-pteridoportal,"Iltis, Hugh Hellmut",57,Cyatheaceae,Cyathea,pungens,,,Testo-Good,,,Species,Cyathea pungens (Willd.) Domin,WIS,,v0361848WIS,,1977,1-Jul-77,,TRUE,Ecuador,Los Rios,,"9 km E of (11 km by road from) Patricia Pilar (1 km to the E of Escuela Cenitnelas, a minute settlement forest cleared in 1969), 58 km ENE of Quevedo, on Pan-Am highway to Santo Domingo de los Colorados.",NA,NA,ca. 300-400 m?,,,,
Testo-pteridoportal,"Iltis, Hugh Hellmut",79,Hymenophyllaceae,Trichomanes,radicans,,,Testo-Check,,,Species,Vandenboschia radicans (Sw.) Copel.,F,,C0651063F,,1977,1-Jul-77,,TRUE,Ecuador,Los Ríos,,"9 km east of (11 km by road from) Patricia Pilar (1 km to the east of Escuela Centinelas), 58 km ENE of Quevedo on Panamerican Highway to Santo Domingo de Los Colorados",NA,NA,,,,,
Testo-pteridoportal,"Iltis, Hugh Hellmut",81,Selaginellaceae,Selaginella,sprucei,,,Testo-Check,,,Species,Selaginella praestans Alston,F,,C0657360F,,1977,1-Jul-77,,TRUE,Ecuador,Los Ríos,,"9 km east of (11 km by road from) Patricia Pilar (1 km to the east of Escuela Centinelas), 58 km ENE of Quevedo on Panamerican Highway to Santo Domingo de Los Colorados",NA,NA,,,,,
Testo-pteridoportal,"Iltis, Hugh Hellmut",87,Aspleniaceae,Asplenium,spruceanum,,,Testo-Good,,,Species,Asplenium hallii Hook.,F,,C0642598F,,1977,1-Jul-77,,TRUE,Ecuador,Los Ríos,,"9 km east of (11 km by road from) Patricia Pilar (1 km to the east of Escuela Centinelas), 58 km ENE of Quevedo on Panamerican Highway to Santo Domingo de Los Colorados",NA,NA,,,,,
TROPextras,"Besse, Elizabeth Locke (Libby)",140,Orchidaceae,Dichaea,riopalenquensis,,Dodson,,,,species,Dichaea riopalenquensis Dodson,QCA,,,,1979,Jan-79,,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Besse, Elizabeth Locke (Libby)",142,Orchidaceae,Stelis,maxima,,Lindl.,,,,species,Stelis maxima Lindl.,"SEL, QCA",,26464,SEL058069,1979,,,TRUE,Ecuador,Pichincha,,Centinela. 12km E. of Patricia Pilar (=km 44 of the road Sto.-Domingo - Queverdo),-0.568649,-79.320824,600,,,,
TROPextras,"Christensen, Dorte E.",1622,Orchidaceae,Maxillaria,densifolia,,(Poepp. & Endl.) Rchb. f.,,,,species,Maxillaria densifolia (Poepp. & Endl.) Rchb. f.,SEL,,,,1986,1-Dec-86,TRUE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Davenport, Lawrence James",2061,Araceae,Anthurium,nigropunctatum,,Croat & J. Rodr.,,,,species,Anthurium nigropunctatum Croat & J. Rodr.,"MISSA, MO",,,,1980,28-Jul-80,TRUE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",5251,Orchidaceae,Trigonidium,riopalenquense,,Dodson,,,,species,Trigonidium riopalenquense Dodson,"RPSC, SEL",,,,1973,8-Apr-73,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6051,Orchidaceae,Zootrophion,alvaroi,,(Garay) Luer,,,,species,Zootrophion alvaroi (Garay) Luer,SEL,,,,1976,24-May-76,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6091,Orchidaceae,Oncidium,globuliferum,,Kunth,,,,species,Oncidium globuliferum Kunth,"RPSC, SEL",,,,1976,30-May-75,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6096,Orchidaceae,Pleurothallis,congruens,,Luer,,,,species,Pleurothallis congruens Luer,"MO, SEL",,,,1976,30-May-76,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6113,Orchidaceae,Teuscheria,integrilabia,,Dodson,,,,species,Teuscheria integrilabia Dodson,"RPSC, SEL",,,,1976,30-May-75,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6114,Orchidaceae,Maxillaria,williamsii,,Dodson,,,,species,Maxillaria williamsii Dodson,"RPSC, SEL",,,,1976,30-May-75,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6115,Orchidaceae,Zootrophion,alvaroi,,(Garay) Luer,,,,species,Zootrophion alvaroi (Garay) Luer,"RPSC, SEL",,,,1976,30-May-76,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6116,Orchidaceae,Stelis,barbata,,Rolfe,,,,species,Stelis barbata Rolfe,SEL,,,,1976,30-May-76,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6128,Orchidaceae,Epidendrum,mininocturnum,,Dodson,,,,species,Epidendrum mininocturnum Dodson,"RPSC, SEL",,,,1976,28-Jul-76,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6393,Orchidaceae,Epidendrum,jejunum,,Rchb. f.,,,,species,Epidendrum jejunum Rchb. f.,"MO, QCA, QCNE, RPSC, SEL",,,,1976,2-Oct-76,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6566,Orchidaceae,Pleurothallis,verecunda,,Schltr.,,,,species,Pleurothallis verecunda Schltr.,"MO, RPSC, SEL",,,,1976,7-Oct-76,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6604,Orchidaceae,Epidendrum,echinatum,,Løjtnant,,,,species,Epidendrum echinatum Løjtnant,SEL,,,,1976,7-Oct-76,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6724,Orchidaceae,Brassia,lanceana,,Lindl.,,,,species,Brassia lanceana Lindl.,"RPSC, SEL",,,,1976,7-Oct-76,FALSE,FALSE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6853,Orchidaceae,Pleurothallis,dibolia,,Luer,,,,species,Pleurothallis dibolia Luer,"MO, RPSC, SEL",,,,1977,23-Jul-77,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6938,Orchidaceae,Sobralia,powellii,,Schltr.,,,,species,Sobralia powellii Schltr.,"RPSC, SEL",,,,1978,7-Jun-78,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",7775,Orchidaceae,Trigonidium,insigne,,Rchb. f. ex Benth. & Hook. f.,,,,species,Trigonidium insigne Rchb. f. ex Benth. & Hook. f.,SEL,,,,1979,3-Jul-79,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",8862,Orchidaceae,Huntleya,meleagris,,Lindl.,,,,species,Huntleya meleagris Lindl.,SEL,,,,1979,6-Oct-79,,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",9267,Orchidaceae,Gongora,aceras,,Dressler,,,,species,Gongora aceras Dressler,SEL,,,,1978,18-Sep-78,,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",9269,Orchidaceae,Gongora,ilense,,Whitten & Jenny,,,,species,Gongora ilense Whitten & Jenny,SEL,,,,1979,7-Feb-79,,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",12391,Schlegeliaceae,Schlegelia,sulfurea,,Diels,,,,species,Schlegelia sulfurea Diels,MO,,,,1982,13-Feb-82,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",14494,Orchidaceae,Maxillaria,longicaulis,,Schltr.,,,,species,Maxillaria meridensis,MO,,,,1984,26-Jul-84,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",14664,Orchidaceae,Dichaea,angustisegmenta,,Dodson,,,,species,Dichaea angustisegmenta Dodson,"MO, QCNE",,,,1984,26-Jul-84,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15186,Orchidaceae,Mormodes,frymirei,,Dodson,,,,species,Mormodes frymirei Dodson,MO,,,,1984,30-Sep-84,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15187,Orchidaceae,Scaphosepalum,swertiifolium,,(Rchb. f.) Rolfe,,,,species,Scaphosepalum swertiifolium (Rchb. f.) Rolfe,MO,,,,1984,10-Aug-84,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15504,Orchidaceae,Sobralia,valida,,Rolfe,,,,species,Sobralia valida Rolfe,"MO, QCNE, RPSC",,,,1984,5-Dec-84,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15526,Orchidaceae,Brevilongium,globuliferum,,(Kunth) Christenson,,,,species,Brevilongium globuliferum (Kunth) Christenson,MO,,,,1985,2-Feb-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15865,Orchidaceae,Lepanthes,ilensis,,Dodson,,,,species,Lepanthes ilensis Dodson,MO,,,,1985,26-May-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15866,Orchidaceae,Pleurothallis,prolaticollaris,,Luer,,,,species,Pleurothallis prolaticollaris Luer,MO,,,,1985,26-May-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15917,Orchidaceae,Brevilongium,globuliferum,,(Kunth) Christenson,,,,species,Brevilongium globuliferum (Kunth) Christenson,"MO, QCNE, RPSC",,,,1985,7-Jul-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",16208,Orchidaceae,Epidendrum,batesii,,Dodson,,,,species,Epidendrum batesii Dodson,"MO, QCA, QCNE",,,,1985,6-Jul-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",16276,Orchidaceae,Sievekingia,reichenbachiana,,F. Lehm. ex Rolfe,,,,species,Sievekingia reichenbachiana F. Lehm. ex Rolfe,MO,,,,1985,18-Dec-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",16635,Orchidaceae,Pleurothallis,costaricensis,,Rolfe,,,,species,Pleurothallis costaricensis Rolfe,MO,,,,1986,3-Oct-86,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",16903,Orchidaceae,Encyclia,vespa,,(Vell.) Dressler,,,,species,Encyclia vespa (Vell.) Dressler,MO,,,,1987,22-Jan-87,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",17042,Orchidaceae,Elleanthus,capitatus,,(Poepp. & Endl.) Rchb. f.,,,,species,Elleanthus capitatus (Poepp. & Endl.) Rchb. f.,"MO, QCNE",,,,1987,16-Feb-87,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",17103,Orchidaceae,Dressleria,fragrans,,Dodson,,,,species,Dressleria fragrans Dodson,MO,,,,1987,8-May-87,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",17308,Orchidaceae,Epidendrum,pseudopaniculatum,,Dodson,,,,species,Epidendrum pseudopaniculatum Dodson,RPSC,,,,1987,20-Aug-87,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",17319,Orchidaceae,Epidendrum,ilense,,Dodson,,,,species,Epidendrum ilense Dodson,RPSC,,,,1987,22-Nov-87,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",17393,Orchidaceae,Gongora,ilense,,Whitten & Jenny,,,,species,Gongora ilense Whitten & Jenny,"MO, QCNE",,,,1988,27-Jan-88,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",17698,Orchidaceae,Epidendrum,jejunum,,Rchb. f.,,,,species,Epidendrum jejunum Rchb. f.,"MO, RPSC",,,,1988,5-Nov-88,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",17934,Orchidaceae,Gongora,ilense,,Whitten & Jenny,,,,species,Gongora ilense Whitten & Jenny,"AMES, MO, QCNE",,,,1989,25-Feb-89,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",19179,Orchidaceae,Dichaea,sodiroi,,Schltr.,,,,species,Dichaea sodiroi Schltr.,RPSC,,,,1994,19-Mar-94,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15858A,Orchidaceae,Kefersteinia,ocellata,,Garay,,,,species,Kefersteinia ocellata Garay,RPSC,,,,1985,26-May-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15859A,Orchidaceae,Trichopilia,steinii,,Dodson,,,,species,Trichopilia steinii Dodson,RPSC,,,,1985,26-May-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15859B,Orchidaceae,Trichopilia,steinii,,Dodson,,,,species,Trichopilia steinii Dodson,MO,,,,1985,26-May-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15860A,Orchidaceae,Platystele,acutilingua,,Kapuler & Hascall,,,,species,Platystele acutilingua Kapuler & Hascall,MO,,,,1985,26-May-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",15918A,Orchidaceae,Cryptocentrum,peruvianum,,(Cogn.) C. Schweinf.,,,,species,Cryptocentrum peruvianum (Cogn.) C. Schweinf.,RPSC,,,,1985,7-Jul-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",16208A,Orchidaceae,Pleurothallis,undulata,,Poepp. & Endl.,,,,species,Pleurothallis undulata Poepp. & Endl.,MO,,,,1985,6-Jul-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",16277A,Orchidaceae,Sigmatostalix,picta,,Rchb. f.,,,,species,Sigmatostalix picta Rchb. f.,RPSC,,,,1985,18-Dec-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6115A,Orchidaceae,Zootrophion,atropurpureum,,(Lindl.) Luer,,,,species,Zootrophion atropurpureum (Lindl.) Luer,SEL,,,,1979,16-Dec-79,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6126B,Orchidaceae,Pleurothallis,undulata,,Poepp. & Endl.,,,,species,Pleurothallis undulata Poepp. & Endl.,SEL,,,,1975,30-May-75,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Dodson, Calaway Homer",6355?,Orchidaceae,Elleanthus,capitatus,,(Poepp. & Endl.) Rchb. f.,,,,species,Elleanthus capitatus (Poepp. & Endl.) Rchb. f.,MO,,,,1976,7-Oct-76,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5358,Araliaceae,Oreopanax,donnell-smithii,,Standl.,,,,species,Oreopanax donnell-smithii Standl.,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5359,Clusiaceae,Clusia,stenophylla,,Standl.,,,,species,Clusia stenophylla Standl.,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5360,Euphorbiaceae,Sapium,glandulosum,,(L.) Morong,,,,species,Sapium glandulosum (L.) Morong,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5361,Araceae,Anthurium,monteverdense,,Croat & R.A. Baker,,,,species,Anthurium monteverdense Croat & R.A. Baker,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5363,Araceae,Stenospermation,sessile,,Engl.,,,,species,Stenospermation sessile Engl.,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5365,Araceae,Syngonium,hoffmannii,,Schott,,,,species,Syngonium hoffmannii Schott,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5366,Cyclanthaceae,Asplundia,stenophylla,,(Standl.) Harling,,,,species,Asplundia stenophylla (Standl.) Harling,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5367,Araliaceae,Oreopanax,oerstedianus,,Marchal,,,,species,Oreopanax oerstedianus Marchal,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5368,Araceae,Xanthosoma,undipes,,(K. Koch & C.D. Bouché) K. Koch,,,,species,Xanthosoma undipes (K. Koch & C.D. Bouché) K. Koch,"CR, MO",,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5369,Cyperaceae,Carex,donnell-smithii,,L.H. Bailey,,,,species,Carex donnell-smithii L.H. Bailey,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5370,Poaceae,Setaria,sphacelata,,(Schumach.) Stapf & C.E. Hubb. ex M.B. Moss,,,,species,Setaria sphacelata (Schumach.) Stapf & C.E. Hubb. ex M.B. Moss,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5371,Ericaceae,Satyria,warszewiczii,,Klotzsch,,,,species,Satyria warszewiczii Klotzsch,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5372,Schlegeliaceae,Schlegelia,fuscata,,A.H. Gentry,,,,species,Schlegelia fuscata A.H. Gentry,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5373,Equisetaceae,Equisetum,bogotense,,Kunth,,,,species,Equisetum bogotense Kunth,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5374,Dryopteridaceae,Stigmatopteris,contracta,,(Christ) C. Chr.,,,,species,Stigmatopteris contracta (Christ) C. Chr.,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5375,Dryopteridaceae,Bolbitis,oligarchica,,(Baker) Hennipman,,,,species,Bolbitis oligarchica (Baker) Hennipman,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5376,Dryopteridaceae,Elaphoglossum,decursivum,,Mickel,,,,species,Elaphoglossum decursivum Mickel,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5377,Lomariopsidaceae,Lomariopsis,maxonii,,(Underw.) Holttum,,,,species,Lomariopsis maxonii (Underw.) Holttum,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5378,Dryopteridaceae,Polybotrya,gomezii,,R.C. Moran,,,,species,Polybotrya gomezii R.C. Moran,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5380,Rubiaceae,Notopleura,costaricensis,,C.M. Taylor,,,,species,Notopleura costaricensis C.M. Taylor,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5381,Piperaceae,Piper,candelarianum,,C. DC.,,,,species,Piper candelarianum C. DC.,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5382,Piperaceae,Piper,biseriatum,,C. DC.,,,,species,Piper biseriatum C. DC.,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5383,Urticaceae,Pilea,imparifolia,,Wedd.,,,,species,Pilea imparifolia Wedd.,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5384,Amaranthaceae,Pleuropetalum,sprucei,,(Hook. f.) Standl.,,,,species,Pleuropetalum sprucei (Hook. f.) Standl.,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5385,Solanaceae,Lycianthes,synanthera,,(Sendtn.) Bitter,,,,species,Lycianthes synanthera (Sendtn.) Bitter,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Grayum, Michael Howard",5386,Rubiaceae,Hoffmannia,josefina,,Standl.,,,,species,Hoffmannia josefina Standl.,MO,,,,1985,9-Jun-85,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Iltis, Hugh Hellmut",108,Orchidaceae,Pleurothallis,ruscifolia,,(Jacq.) R. Br.,,,,species,Pleurothallis ruscifolia (Jacq.) R. Br.,SEL,,,,1977,1-Jul-77,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Iltis, Hugh Hellmut",117,Orchidaceae,Pleurothallis,pidax,,Luer,,,,species,Pleurothallis pidax Luer,SEL,,,,1977,1-Jul-77,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Iltis, Hugh Hellmut",117A,Orchidaceae,Pleurothallis,ruscifolia,,(Jacq.) R. Br.,,,,species,Pleurothallis ruscifolia (Jacq.) R. Br.,SEL,,,,1977,1-Jul-77,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Madison, Michael Timothy",3791,Orchidaceae,Brassia,longissima,,(Rchb. f.) Nash,,,,species,Brassia longissima (Rchb. f.) Nash,SEL,,,,1977,9-Apr-77,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Madison, Michael Timothy",3794,Orchidaceae,Epidendrum,ilense,,Dodson,,,,species,Epidendrum ilense Dodson,SEL,,,,1977,9-Apr-77,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Madison, Michael Timothy",3798,Orchidaceae,Scaphosepalum,swertiifolium,,(Rchb. f.) Rolfe,,,,species,Scaphosepalum swertiifolium (Rchb. f.) Rolfe,SEL,,,,1977,9-Apr-77,FALSE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Madison, Michael Timothy",4166 (Cult Dodson 6108),Araceae,Anthurium,nigropunctatum,,Croat & J. Rodr.,,,,species,Anthurium nigropunctatum Croat & J. Rodr.,SEL,,,,1977,27-Sep-77,TRUE,TRUE,Ecuador,,,,,,,,,,
TROPextras,"Madison, Michael Timothy",4271 (Cult Dodson 6108),Araceae,Anthurium,nigropunctatum,,Croat & J. Rodr.,,,,species,Anthurium nigropunctatum Croat & J. Rodr.,SEL,,,,1978,12-May-78,TRUE,TRUE,Ecuador,,,,,,,,,,
